,order_id,customer_id,date,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,latest_customer_review,is_happy_customer,distance_to_nearest_warehouse,nearest_warehouse
14,ORD026039,ID2190560998,2019-03-25,"[('Toshika 750', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('pearTV', 2)]",23850.0,65.55,-37.814200299999996,144.96317,15,20338.05,Autumn,False,very clear. great phone.,True,0.7444414076714874,Nickolson
15,ORD310329,ID0052450483,2019-12-22,"[('Olivia x460', 1), ('iAssist Line', 2), ('Thunder line', 1)]",7855.0,110.28,-37.791484499999996,144.9367602,5,7572.53,Summer,True,"good value for money beautiful, functional, good display, good cuality materials, fast, good screen. not the best, but good and reliable battery life (more than 12-14hours with normal average use)",True,2.526937315629223,Thompson
16,ORD390945,ID4520380541,2019-03-04,"[('pearTV', 2), ('iStream', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",21990.0,80.21,-37.817658,144.9591695,0,22070.21,Autumn,True,"easy to set up worked great as a replacement for my mom's phone, quick and easy to set up with out having to go to verizon.",True,0.9188486952798165,Nickolson
17,ORD229947,ID2365009329,2019-10-13,"[('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 2), ('Universe Note', 1)]",20860.0,103.65,-37.802838200000004,144.9481035,25,15748.65,Spring,True,"excellent phone for the price cheap, very nice camera and battery life, good sound too. highly recommended",True,1.0985784220650041,Thompson
18,ORD118029,ID2318307717,2019-02-21,"[('pearTV', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",8400.0,96.16,-37.8109307,144.9767106,25,7108.66,Summer,True,flawless so far the phone has been flawless. i use it on straight talk cdma.,True,1.0603357973470842,Nickolson
19,ORD048863,ID0634784174,2019-12-26,"[('Lucent 330S', 2), ('Olivia x460', 2), ('iStream', 1), ('Toshika 750', 1)]",9380.0,92.61,-37.8161613,144.9390294,5,9003.61,Summer,True,"i own two nook tablets, another candle and a olivia and this is the best one yet. excellent battery life. lets me check emails the web and with candle. books can be switched from reads to listens. also works better than the nook with audiobooks.",True,0.8066053049048689,Thompson
20,ORD457352,ID0248746930,2019-03-21,"[('Thunder line', 2), ('Toshika 750', 2)]",13000.0,67.94,-37.823651700000006,144.996533,5,12417.94,Autumn,False,nice phone just as described with fast shipping.,True,1.5244009967807977,Bakers
21,ORD419185,ID2096325801,2019-04-20,"[('Lucent 330S', 1), ('iStream', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",12245.0,81.08,-37.8008011,144.95349099999999,25,9264.83,Autumn,False,good phone great phone. i love its features and is great,True,1.4372074362499907,Thompson
22,ORD060869,ID2975216742,2019-05-10,"[('Thunder line', 1), ('Candle Inferno', 1), ('iStream', 2)]",2910.0,69.31,-37.799403399999996,144.95948149999995,10,2688.31,Autumn,True,rip off phone was not what it was suppose to be,False,1.8367872491258412,Thompson
23,ORD032671,ID2698607289,2019-01-04,"[('Toshika 750', 2), ('iAssist Line', 1), ('Thunder line', 1)]",13045.0,96.07,-37.823160200000004,144.9786167,0,13141.07,Summer,True,quick and powerful best cellphone i have used so far,True,0.9453766639068146,Nickolson
24,ORD493036,ID0711334125,2019-04-07,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 1), ('Alcon 10', 2)]",23960.0,79.52,-37.8061196,144.9561539,5,22841.52,Autumn,True,"perfect for a first time kid phone perfect for a first time kid phone. no camera, no internet, but they are able to phone and text so we are able to keep in touch. exactly what i wanted for the preteens.",True,1.0819441473550646,Thompson
25,ORD011210,ID1479905360,2019-06-22,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130.0,53.88,-37.8208442,144.9562398,0,3733.88,Winter,False,i know product was refurbished but it should have biggs ... i know product was refurbished but it should have biggs fixed. keeps turning itself off. what if i has an emergency?,False,1.196989041927399,Nickolson
26,ORD122457,ID0332796790,2019-08-08,"[('iStream', 1), ('Candle Inferno', 1)]",580.0,59.19,-37.808563299999996,145.00016730000004,10,581.19,Winter,True,... it to bender and have not got a response pleased do not buy from this bender this phone work just passed 30 days and just stop working sent a request to return it to bender and have not got a response pleased do not buy from this bender.,False,0.4624201377483747,Bakers
27,ORD493867,ID5574823719,2019-05-07,"[('pearTV', 1), ('Alcon 10', 2), ('iStream', 1)]",24360.0,51.79,-37.8190919,144.9562732,5,23193.79,Autumn,False,misleading title - phone not unlocked not unlocked. no phone number to contact the seller. had to return and order something else.,False,1.079666420912826,Thompson
28,ORD080811,ID0373008467,2019-08-03,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760.0,53.29,-37.8020031,144.98134340000001,10,16937.29,Winter,False,phone ok post not good it turns reboots all the time and some times ... phone ok post not good it turns reboots all the time and some times doesnt recognize my sim card...,False,1.5112106403210888,Bakers
29,ORD303657,ID0030220690,2019-12-26,"[('Toshika 750', 2), ('Thunder line', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",20200.0,102.79,-37.824602299999995,144.9888876,0,20302.79,Summer,True,thank you! great phone and quality with a low price!,True,1.7189756193563672,Bakers
30,ORD167139,ID0370750526,2019-10-01,"[('Thunder line', 2), ('Universe Note', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",12560.0,102.21,-37.8132769,144.9882693,10,4507.59,Spring,True,three stars i do like everything but have not start using the phone yet,True,0.7129671184087953,Bakers
31,ORD154921,ID0600744906,2019-01-11,"[('Thunder line', 2), ('Universe Note', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",37800.0,92.78,-37.8116636,144.9652288,25,28442.78,Summer,True,"great phone. like new! i bought this as a gift for my daughter and she loves it. the phone works fine and was able to be hooked up with her carrier, sprint.",True,0.860123057283137,Nickolson
32,ORD275122,ID0033675617,2019-03-23,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220.0,65.23,-37.809274200000004,144.9575938,25,16730.23,Autumn,False,everything is great is great,True,0.9999568493953571,Thompson
33,ORD048688,ID0746912621,2019-08-13,"[('Olivia x460', 1), ('Alcon 10', 1), ('Universe Note', 2)]",17075.0,80.81,-37.8252508,144.9846997,0,20250.81,Winter,True,"great as a device to read books. i like that it links with my borrowed library e-books. switched from another popular tablet brand and i am happy with the choice i made. it took some time to get books from my previous non-candle reader, but finally figured out a way!",True,1.524236544487199,Nickolson
34,ORD365727,ID3793626741,2019-09-06,"[('pearTV', 1), ('Toshika 750', 1)]",10630.0,77.75,-37.82292879999999,144.9763588,15,9113.25,Spring,False,"love it, great value love it, just as described",True,0.7688259805691096,Nickolson
35,ORD157152,ID4740821306,2019-01-15,"[('Toshika 750', 1), ('Thunder line', 1), ('Universe Note', 2)]",13400.0,75.0,-37.8034219,144.94998130000005,10,12135.0,Summer,False,five stars great seller. 100% recomended.,True,1.0612037102031677,Thompson
36,ORD216719,ID0703556753,2019-06-05,"[('Olivia x460', 2), ('iStream', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",5360.0,52.42,-37.8069395,144.95787880000003,10,7594.42,Winter,False,very disappointed this phone is network locked!!!how am i supposed to use it??you said it is unlocked.,False,1.1450688979867343,Thompson
37,ORD059675,ID3148722374,2019-10-21,"[('Universe Note', 2), ('pearTV', 1)]",13210.0,63.34,-37.8208677,144.9571674,15,11291.84,Spring,False,dont buy this phone!!!! worst phone ever!!!! always freezes have to take battery out at least 2 times a day . won't let me answer phone calls when on internet.,False,1.1179447314050532,Nickolson
38,ORD483834,ID0664378470,2019-12-16,"[('pearTV', 2), ('Thunder line', 2)]",16980.0,66.99,-37.8202216,144.9668039,0,17046.99,Summer,False,fun to play with,True,0.3018932658356006,Nickolson
39,ORD417287,ID0579399652,2019-06-20,"[('iAssist Line', 2), ('iStream', 2), ('Toshika 750', 2)]",13390.0,47.7,-37.8185196,144.9752084,15,11429.2,Winter,False,"one star it is a scam!! i received two empty boxs with no phones inside, just accessories only.",False,0.49755801194028804,Nickolson
40,ORD103241,ID1492175313,2019-02-22,"[('Universe Note', 1), ('Thunder line', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",10690.0,88.33,-37.8026534,144.96349080000005,0,10778.33,Summer,True,dead phone this phone completely locked up and died after only 2 months.,False,1.8248334341955184,Thompson
41,ORD028562,ID4735836414,2019-09-13,"[('Candle Inferno', 1), ('Olivia x460', 2), ('pearTV', 2), ('iStream', 2)]",15800.0,62.82,-37.8032403,144.9498275,5,14023.07,Spring,False,"beat up and broken phone was broken,and beat up bad.",False,1.0777068586327645,Thompson
42,ORD107326,ID0702451422,2019-01-08,"[('Thunder line', 2), ('iAssist Line', 2), ('Universe Note', 1)]",12260.0,94.92,-37.8049066,144.94772969999997,0,12354.92,Summer,True,four stars i like,True,0.8665064547554892,Thompson
43,ORD030156,ID0528648054,2019-09-07,"[('iStream', 1), ('Toshika 750', 1), ('Universe Note', 1), ('iAssist Line', 1)]",10145.0,88.98,-37.8206199,144.9487372,0,10233.98,Spring,True,phone heats up soon after unboxing the product i have putthe charging on and i waited untill the battery is 100% charged. now i started usingthe phone without the sim card. after usingitfor 15 to 20 mins sides of the phone started heating up.the sides of the phone literally became hot.not worth it for the amount i have put in.,False,0.89668635852692,Thompson
44,ORD388260,ID4405280990,2019-03-07,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",6975.0,81.53,-37.8242586,144.9556177,10,6359.03,Autumn,True,i am extremely happy with my purchase. the candle is very fast and the screen is clear.,True,1.3778808726997445,Nickolson
45,ORD345385,ID0245807247,2019-03-11,"[('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1), ('Thunder line', 1)]",13195.0,70.69,-37.799436299999996,144.95915549999995,0,13265.69,Autumn,False,five stars rugged phone with overall excellent quality,True,1.8169206883133284,Thompson
46,ORD317762,ID1287222120,2019-04-11,"[('Thunder line', 2), ('Universe Note', 2), ('iStream', 1)]",11410.0,83.3,-37.797697,144.9675261,15,9781.8,Autumn,True,great for kids simple and easy,True,2.333111317788505,Nickolson
47,ORD075754,ID0395263157,2019-09-19,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540.0,111.16,-37.7994886,144.9777918,15,22670.16,Spring,True,"highly recommended. fantastic phone, very happy with the product, the shipment, etc. the camera is second to none.",True,1.9289820494684433,Bakers
48,ORD439085,ID0417273054,2019-05-23,"[('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 2)]",23485.0,78.89,-37.80926229999999,144.9838244,5,22389.64,Autumn,True,i like the ease of use and good support from digico. a reasonable price for a versatile tablet.,True,1.006576030862849,Bakers
49,ORD043413,ID0579478046,2019-03-01,"[('Thunder line', 2), ('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",27935.0,80.18,-37.8206586,144.9539071,0,28015.18,Autumn,True,"great phone and bargain great phone, fully unlocked. it came sooner than expected and in great condition. only thing that wasn't great was no dash charger. but besides that, it works good and handles like a champ !",True,1.0732054892436869,Thompson
50,ORD389737,ID0634784118,2019-07-23,"[('Lucent 330S', 1), ('Universe Note', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",13805.0,76.6,-37.813750399999996,144.9376603,15,11810.85,Winter,False,simple and objective this tablet is an excellent choice for adults and children.,True,0.8360551323907691,Thompson
51,ORD333710,ID2020813895,2019-04-05,"[('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 1), ('iStream', 2)]",15835.0,65.62,-37.81267929999999,144.9595761,10,14317.12,Autumn,True,you sell me one phone bad (sm-g955u) the sell one phone very bad. it's can't turn on.,False,1.0968585608353738,Nickolson
52,ORD365778,ID3219564156,2019-03-07,"[('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",39160.0,64.3,-37.8076056,144.94916980000005,5,12579.63,Autumn,False,great phone put a screen protector on before you use and you're good to go as the screen can't shatter but it scratches easier. excellent phone!,True,0.5935982112860066,Thompson
53,ORD285092,ID0368094246,2019-02-27,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",4835.0,85.47,-37.799338299999995,144.9743813,5,4678.72,Summer,False,great camera but not so good for signal great camera but the internet doesn’t work well and it’s not a problem with the carrier,True,2.1841691921868542,Bakers
54,ORD193198,ID0846591612,2019-09-02,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865.0,83.25,-37.822117999999996,144.9693669,0,9948.25,Spring,True,horrible it’s said unlocked yet i couldn’t activate it with any carrier,False,0.392504127295249,Nickolson
55,ORD082096,ID6167289291,2019-11-20,"[('Alcon 10', 1), ('Olivia x460', 2), ('Lucent 330S', 1), ('iStream', 1)]",12780.0,79.18,-37.8094963,144.9637269,10,11581.18,Spring,True,best build quality great phone for the price,True,1.1349768081587908,Nickolson
56,ORD263265,ID5427967032,2019-09-07,"[('iStream', 1), ('Alcon 10', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",21135.0,93.3,-37.8007415,144.95861010000004,5,20171.55,Spring,True,"no está mi pedido he comprado este móvil el día 5 de julio, me han descontado el dinero y ni siquiera figura en mis pedidos.",False,1.671657704231658,Thompson
57,ORD159578,ID0767730377,2019-11-01,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Olivia x460', 1), ('Thunder line', 1)]",13275.0,75.71,-37.8058079,144.94606169999997,15,11359.46,Spring,False,so into the size great phone,True,0.769341730096926,Thompson
58,ORD384531,ID0253027677,2019-04-06,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",7330.0,63.9,-37.8150464,144.94185530000001,5,7027.4,Autumn,False,the speaker is of surprising quality. happy with the purchase.,True,0.5291535266589631,Thompson
59,ORD485494,ID0282852660,2019-03-30,"[('Thunder line', 2), ('Toshika 750', 2), ('pearTV', 2)]",25620.0,82.95,-37.7968922,145.0095675,5,24421.95,Autumn,True,have been pleased with my purchase of the inferno hd8 as it's video quality is great when viewing espn3/istream/youtube tutorials.the ability to easily load and read my saved textbooks within the digico candle app is fantastic for a fraction of the price for an ipad. : ),True,1.928091892076354,Bakers
60,ORD389385,ID2347267466,2019-07-30,"[('iStream', 1), ('Thunder line', 1), ('iAssist Line', 2)]",6780.0,66.06,-37.801241,144.9967929,0,6846.06,Winter,False,"i was contemplating to buy either the insignia 10.1 or the inferno hd8, i'm so glad i chose the latter. it is so fast and sufficient for my needs. i also downloaded google play on the tablet even making this a better purchase. for $59, you can't go wrong with this purchase.",True,0.9842137997747418,Bakers
61,ORD112692,ID0580026120,2019-02-15,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130.0,78.4,-37.8002524,144.9434681,15,6988.9,Summer,False,five stars good buy,True,1.4184522757949327,Thompson
62,ORD162451,ID4716795504,2019-06-18,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350.0,60.91,-37.81742670000001,144.9526395,15,19058.41,Winter,True,"worst phone ever worst phone ever!!! i purchased 2 and both broke moments out of the box, back cover & jack cover. screen problems to non functioning phone with in a month. i had one of them worked on and it was found to be full of cheep after market parts.",False,0.7210932301797724,Thompson
63,ORD409620,ID0560984594,2019-09-22,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180.0,74.17,-37.817873,144.9486698,0,9796.32,Spring,False,"five stars absolutely love this phone! runs well, no complaints at all!",True,0.5957012663430785,Thompson
64,ORD236772,ID0702373554,2019-01-06,"[('pearTV', 1), ('Thunder line', 2), ('iStream', 2)]",10970.0,73.49,-37.806624400000004,144.9416945,5,10494.99,Summer,False,good quality of picture like pear recommend this phone for every body,True,0.8226699593078054,Thompson
65,ORD078247,ID1449266727,2019-08-17,"[('Candle Inferno', 1), ('iStream', 1), ('iAssist Line', 2), ('Universe Note', 2)]",11930.0,78.97,-37.8161745,144.9838446,0,12008.97,Winter,True,great ipad this ipad appears almost as new. it updated the os as soon as i linked it to my account. all functions seem to be working fine. only up to day 5 with it so time will tell. as of now i couldn’t be happier with this purchase. thank you,True,1.2148594938567245,Bakers
66,ORD484701,ID0576863557,2019-03-10,"[('pearTV', 1), ('iStream', 1), ('Lucent 330S', 1)]",7690.0,82.96,-37.823794,144.986898,5,7388.46,Autumn,True,great tablet and price. ordering online easy. not happy took so long to receive though.,True,1.6314646443431582,Nickolson
67,ORD318739,ID0709951244,2019-01-10,"[('Olivia x460', 1), ('pearTV', 1), ('Candle Inferno', 2)]",8395.0,75.64,-37.812760600000004,144.9349737,0,8470.64,Summer,False,very happy with the purchase great phone. no issues at all,True,1.063728058019219,Thompson
68,ORD274264,ID0581763008,2019-03-20,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",11095.0,69.95,-37.8045689,144.9312528,10,10055.45,Autumn,True,a perfect product! a perfect smartphone! i love it.,True,1.657924217230245,Thompson
69,ORD234486,ID2353534938,2019-04-15,"[('Alcon 10', 2), ('Universe Note', 1)]",21350.0,56.52,-37.7999398,144.96319580000005,25,16069.02,Autumn,False,i'm returning it because a new version is coming i,False,2.0052206569453292,Thompson
70,ORD380431,ID0207085730,2019-07-02,"[('iAssist Line', 2), ('Universe Note', 1)]",7900.0,69.3,-37.8139422,145.015182,0,7969.3,Winter,False,great buy beautiful and sturdy.,True,1.8086271834137058,Bakers
71,ORD206722,ID0634784747,2019-05-28,"[('pearTV', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",12220.0,50.25,-37.81465120000001,144.93828090000005,25,9215.25,Autumn,False,phone will not read a sim card. this phone does not work... the sim card reader is not functional.,False,0.8035841552346717,Thompson
72,ORD039602,ID0575434451,2019-09-01,"[('Thunder line', 2), ('iAssist Line', 2), ('Toshika 750', 1)]",13130.0,106.13,-37.819686499999996,144.9852639,5,12579.63,Spring,False,"good product fits well. the case curves slightly over the edges on the screen which makes it a little difficult to add gorilla glass, but it still is manageable.",True,1.3870452896345686,Nickolson
73,ORD367580,ID0250774459,2019-08-07,"[('Candle Inferno', 2), ('pearTV', 2), ('Toshika 750', 1)]",17800.0,82.77,-37.8165214,145.01245219999996,15,15212.77,Winter,True,good buy good buy. no problems so far. the pin was best beat up but it still works.,True,1.6795731823485962,Bakers
74,ORD401554,ID4735688198,2019-07-13,"[('pearTV', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",20750.0,66.03,-37.8034971,144.9490475,10,22429.9,Winter,False,quality of my phone is like new. i love my phone it works great. thanks for having quality products.,True,1.036173251928844,Thompson
75,ORD290957,ID0711359372,2019-01-22,"[('Thunder line', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 2)]",16070.0,95.93,-37.8070805,144.95971619999997,5,15362.43,Summer,True,we already own candles so we know they are great ! my son is going to live this!,True,1.2746570040522247,Thompson
76,ORD170789,ID4996764092,2019-08-19,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",7340.0,73.06,-37.8121141,144.95102680000005,10,6679.06,Winter,True,easy to learn it was easy for him to learn how to work this phonr6,True,0.35359008768638983,Thompson
77,ORD109180,ID0384005174,2019-04-12,"[('Universe Note', 1), ('Alcon 10', 2), ('pearTV', 1)]",27660.0,68.93,-37.7990932,144.97874840000003,10,24962.93,Autumn,False,"phone is great. wonderful condition phone is great. wonderful condition, but the charger they sent with the phone won't barely charge the phone. shipping was right on point.",True,1.8907285073168694,Bakers
78,ORD025379,ID0578058144,2019-09-18,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455.0,105.99,-37.8246475,144.945698,25,3615.99,Spring,True,the phone it self i love this phone it's everything i ever wanted in a phone,True,1.3383845241154668,Thompson
79,ORD361121,ID6167191712,2019-03-23,"[('Olivia x460', 1), ('iStream', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",23725.0,80.95,-37.8188407,144.9553643,0,23805.95,Autumn,True,"so easy, i just charged it and put in my old sim card and it worked i didn’t have to do anything ! excellent value for price! i think refurbished items are fantastic and i would never pay full price . this is a great deal!",True,1.0017499109283938,Thompson
80,ORD279539,ID0847529551,2019-10-27,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 2)]",4315.0,99.36,-37.8236376,144.9673758,15,3767.11,Spring,True,"!!! me encanta el artículo, está perfecto , impecable como nuevo, lo único es que la batería dura poco... pensé que duraría más... pero por lo demás ... maravilloso",True,0.5930204764412343,Nickolson
81,ORD060011,ID3390561251,2019-09-16,"[('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",9240.0,93.54,-37.800479100000004,145.01000259999995,15,7947.54,Spring,True,"arrived broken the home button was all scratched and didn't have the gloss on it, so the fingerprint scanner didn't work. the home button also crackled when i pushed it and there was a bad burn in of the keyboard on the screen.",False,1.6763028240528273,Bakers
82,ORD358643,ID0301539193,2019-07-24,"[('pearTV', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",8920.0,67.05,-37.8211426,144.95771059999996,5,8541.05,Winter,False,good bargin! great phone ! brand new in box!,True,1.07910578790315,Nickolson
83,ORD478056,ID6167279392,2019-04-11,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410.0,66.13,-37.811556700000004,144.9568154,10,10335.13,Autumn,True,"no sim card with phone. do not buy. there is no sim card with the phone, how are you supposed to activate the phone?",False,0.8661035747536295,Thompson
84,ORD271842,ID2442297430,2019-06-21,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810.0,65.02,-37.81774650000001,144.95182649999995,25,7422.52,Winter,False,very nice phone christmas present for my son. he really likes it. he wanted a newer model but is very happy with this one.,True,0.7028372423009205,Thompson
85,ORD460784,ID1964021893,2019-12-09,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",24310.0,86.88,-37.81759520000001,144.9667285,25,18319.38,Summer,True,great phone i made a good choice 🤗,True,0.272010589144294,Nickolson
86,ORD448309,ID3191033047,2019-03-30,"[('Lucent 330S', 2), ('iStream', 2), ('pearTV', 2)]",15380.0,65.26,-37.8110592,144.96933049999996,10,13907.26,Autumn,False,love it! love it. not to small or big. looks cool! functions great! the 64 gb allows me to put a ton of songs on it.,True,0.8390874844060285,Nickolson
87,ORD409009,ID0846591178,2019-01-26,"[('Olivia x460', 1), ('Toshika 750', 2), ('Universe Note', 1), ('pearTV', 1)]",19625.0,89.4,-37.822004,144.96958700000005,25,11744.4,Summer,True,"the phone deserves the money the phone is pretty good, almost like a new one, and the service is satisfying.",True,0.37949319632175366,Nickolson
88,ORD448916,ID0702465424,2019-05-07,"[('Thunder line', 2), ('iStream', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",11570.0,80.88,-37.805102500000004,144.94922219999995,0,11650.88,Autumn,True,"olivia makes a great product they may have some recent problems but overall, i think they make a great product.",True,0.8637640473232978,Thompson
89,ORD263918,ID1479905324,2019-02-02,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 2), ('Toshika 750', 2)]",17195.0,77.17,-37.8207129,144.9568024,15,14692.92,Summer,True,"not bad quality phone works and looks great, stylus looked like dog ate it. no other issues noted. happy overall with product and transaction.",True,1.1455621206093287,Nickolson
90,ORD090878,ID0589428320,2019-08-26,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880.0,77.57,-37.8096607,144.9725833,15,2525.57,Winter,False,great phone great phone from olivia,True,1.0296697792418263,Nickolson
